Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
November,39.68590991765817,Engineer,39825.799197634704,6352.3054472076965,7,4,14.203263574575539,0.9961353026387718,Mortgage Loan,15,8.584142467533109,14.674784823746991,3.6243751232000645,Standard,871.2275799028065,28.274976119939396,29.943559971771652,Yes,82.07538327532639,56.63659014928896,High_spent_Medium_value_payments,378.9849161687739
December,35.098386281965794,Engineer,25105.124209181125,1085.4954467368118,6,9,22.315419559812664,8.004743152194662,"Auto Loan, and Student Loan",41,15.769938198875915,17.600376808031736,12.907147910689902,Standard,4712.623074678147,32.30320086488082,9.822548453003737,Yes,52.45076359467719,151.95333065630214,Low_spent_Small_value_payments,280.03948474807424
November,19.84360047706256,Entrepreneur,20703.487449614662,3548.6660045753006,5,6,8.730671653533015,-0.001390157812292749,Not Specified,15,5.193905592525288,9.008063534466212,6.092110504255157,_,1272.9553224293486,32.471820347352235,19.83713631864145,Yes,33.81473002126436,74.5005412524814,High_spent_Medium_value_payments,311.30434985785007
December,19.260059931352338,Writer,10972.49390454156,2865.525003272139,4,4,8.846579658120596,4.001222133339601,"Personal Loan, Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Personal Loan, and Mortgage Loan",21,12.052402530205809,7.538693494993548,9.087097852589364,Standard,951.5761347144032,30.52672177328272,20.837621282172893,NM,73.83760546736939,66.61861269554885,!@9#%8,441.422507424746
December,42.38494084687678,Lawyer,142007.72160459793,6116.794188517455,1,5,9.5132407446258,3.9878967701841,Credit-Builder Loan,0,3.4823090936742904,1.8445818168813761,4.878029551511604,Good,652.7266172009349,37.56965715994962,23.704966371703048,No,179.02553314063323,188.52039603330434,Low_spent_Small_value_payments,602.9158609114266
September,30.5324735175271,Developer,40510.87750259152,3087.3774065219122,3,4,8.582488370579952,1.9964513843130751,"Student Loan, Mortgage Loan, Auto Loan, Mortgage Loan, Personal Loan, Not Specified, and Credit-Builder Loan",23,9.22434522753846,7.60892639002078,1.915344918420741,Good,193.274203155546,36.015985143122634,26.241239872129327,No,261.8899035091913,113.36993000577732,!@9#%8,351.54894283905065
October,40.93419591002231,Lawyer,-11550.66066274856,1614.7745501671934,7,4,15.641828834276756,3.9987336969222564,"Personal Loan, and Home Equity Loan",5,22.58360734668686,0.5311811197016292,6.238768167743302,_,1395.5720767400555,27.554859398536696,33.51430904846508,Yes,63.58718988765257,65.27604350553258,!@9#%8,297.443460729537
December,34.004532552656585,Entrepreneur,81781.21321588,5424.898749397098,7,5,25.779034979358375,8.996286223840178,"Payday Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, and Student Loan",36,21.570739329460732,22.77075515466606,15.147594341940767,Bad,3727.9716376263837,26.184105590840307,9.845541466050342,Yes,199.16669998214041,127.95203347461677,High_spent_Medium_value_payments,85.90290932810848
December,27.944988855472,Manager,22252.193536863266,1003.9330803219459,2,7,15.225592062365365,3.992569027997258,"Auto Loan, Mortgage Loan, and Student Loan",57,16.150061055890212,9.421274511191688,12.471452543500039,Standard,4579.170386163987,24.263831721228854,18.75116815963528,NM,68.61613390061373,50.929627923021215,Low_spent_Small_value_payments,301.99454473939176
October,20.586197185209365,Writer,48205.01504864462,6069.396469170068,6,6,10.880887143643108,1.995828553267613,"Home Equity Loan, Debt Consolidation Loan, Auto Loan, and Not Specified",25,9.017796646785794,5.833153223299755,8.617436150842131,Standard,1429.9779713441108,26.279493064981455,19.21542495115063,Yes,12.979220386584531,47.16276923639026,High_spent_Small_value_payments,878.2333472438592
December,34.641705509329384,Lawyer,84230.50507590931,3107.0181678094928,4,4,9.806166381721544,3.995836731993979,"Not Specified, and Payday Loan",3,20.642299234558763,5.984058405159078,-0.30940956483144477,Good,180.74217398420686,40.70608733114019,18.718635229025107,No,161.17186703054983,542.8608328701199,High_spent_Medium_value_payments,560.1819126391645
December,35.50553716403162,Mechanic,13659.317977582701,2678.476294326088,6,5,26.77491825653204,6.975140150072933,"Auto Loan, and Personal Loan",32,23.826651373682765,6.16883968431063,16.791740183836183,Bad,2550.3571497395897,29.94447627367988,11.519242970324319,NM,112.3661837033492,128.66927792159683,Low_spent_Small_value_payments,433.0072006106461
October,36.79047550914587,Developer,56019.040430243855,2518.9776454981884,7,7,21.700221175582357,7.975111452947536,"Student Loan, Debt Consolidation Loan, and Auto Loan",42,21.451171249465947,9.114077724941815,13.605349705379842,Bad,3068.900269898159,30.68190382033193,12.824635810455675,Yes,31.004593061866988,46.4867643322556,Low_spent_Medium_value_payments,87.31495488340173
December,39.465379065186845,Writer,14101.72992662838,1736.739069850489,6,6,10.10675695024684,1.9921759606503158,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",29,18.90439977408512,8.450560672262872,0.3522324819691096,Good,546.6619209956696,29.458686208014576,18.81638050232493,No,17.681172422891212,142.12831956603608,!@9#%8,387.62731221947587
December,37.652201170139556,Teacher,-15936.054046764883,1430.4766318475854,8,4,14.543631889918192,2.007464807456575,"Debt Consolidation Loan, Personal Loan, Student Loan, Debt Consolidation Loan, Auto Loan, and Personal Loan",20,9.459819514362348,7.43232188410967,4.126865048084623,Standard,683.6318966007499,37.04692680259585,25.889797821071824,Yes,-4.118372748572945,126.17729805994314,Low_spent_Small_value_payments,346.4656451822914
October,24.460089500914076,Scientist,29345.14016586229,1194.6490538985704,4,6,15.955361270706357,3.9964569436130484,"Not Specified, and Home Equity Loan",11,15.271528627779345,10.146658771912161,8.499129272014752,Standard,547.7136272386325,25.59637121520016,19.51877941539534,Yes,78.97844657140479,193.63233189125427,Low_spent_Small_value_payments,313.1786549348319
December,37.25766289924294,Engineer,30369.581397270485,887.3561323725182,6,4,24.104032329767946,8.997131207270305,"Debt Consolidation Loan, Student Loan, Payday Loan, Mortgage Loan, Student Loan, and Debt Consolidation Loan",43,22.353385200516563,7.178345659108763,15.63751811323611,Bad,1329.9904531247303,40.624017053738804,7.925199685248585,Yes,83.27749232482054,105.74060448357974,!@9#%8,264.9379346733434
November,18.66569291867599,Manager,55349.26881369754,1739.6870459435927,3,3,12.019684754011832,3.999553155682583,Home Equity Loan,28,10.640281777556034,18.83374875536797,12.397426709185059,_,720.8389347426493,23.35812857130676,29.552015224321494,Yes,41.93903647049744,70.02812923592468,!@9#%8,409.4981925895704
October,37.85291302331325,Journalist,24407.106968302498,6035.025414536472,2,5,9.10055151822223,2.012376853609625,"Home Equity Loan, Not Specified, Payday Loan, and Student Loan",4,14.598631321603893,13.345439637629198,6.44576525155896,_,1317.5524307716857,30.417758939824104,18.470739834567247,Yes,91.33258754387337,197.31660924094803,Low_spent_Medium_value_payments,229.42089637999752
December,30.596071103612214,Journalist,-10918.801640141923,1836.3700041370803,9,9,17.196071617833276,3.99746100527422,"Auto Loan, Student Loan, and Auto Loan",21,9.868774033128656,1.190285609839101,10.483876536077254,Bad,1546.8872982023684,37.079141427394234,8.700157860190934,Yes,40.293353851530625,69.56563783102854,Low_spent_Medium_value_payments,310.6825950150153
December,38.628730289283666,Manager,94173.24926232276,8972.680793458007,2,2,5.8165354539187355,1.999483048361383,"Home Equity Loan, Auto Loan, Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",3,1.412067867957928,-0.21614178711610887,3.67489725627176,Good,1325.1361261865184,36.2166760607299,20.95859628500898,No,68.76335011247015,137.59885923256505,High_spent_Medium_value_payments,857.5209317458581
December,24.489985671394322,Entrepreneur,-6060.036921500825,962.9105503118509,7,6,23.32195915869115,8.015890131764126,"Payday Loan, and Payday Loan",52,12.300844843521935,19.754924660001063,10.592706319560515,Standard,1877.9506402914083,28.775294337710175,13.239744095066609,Yes,79.85829294104528,95.40512741050189,Low_spent_Medium_value_payments,270.4514399112894
December,18.877004751709773,Lawyer,86038.03691191092,7724.590833498285,4,2,8.040624956179713,0.9962040800309143,"Home Equity Loan, Student Loan, Payday Loan, Student Loan, Personal Loan, Auto Loan, and Debt Consolidation Loan",7,8.036947927440863,6.0044108315970215,0.759205550237067,Good,187.03120166227393,30.02455905868407,21.20426592478807,No,36.3864001192978,98.08835109455526,High_spent_Small_value_payments,663.0046561710586
October,27.19317808480174,Writer,58350.18541626963,6685.722732434282,5,3,15.911402479185105,-0.003698192725765204,Not Specified,3,18.259001274119225,10.239737888658299,12.446809944783386,_,1202.3909280061048,32.92499723624525,19.043981948906573,Yes,4.69447778017083,116.93068428424047,High_spent_Medium_value_payments,456.35817469432675
September,29.403416964445125,Accountant,12117.180457890769,2628.893070936316,3,2,9.231381173324655,1.9983112115232533,"Student Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",26,9.148639172730308,8.591094336295924,1.6307666656378588,Good,1368.2366206129584,36.4486819713355,23.342728146936746,No,2.208731100945373,170.87685175359533,High_spent_Small_value_payments,440.8725449836123
October,27.363973124693135,Scientist,45345.60217098843,4399.503040446908,7,9,21.381900030581665,8.965109804542577,"Student Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",33,20.101124912755285,4.426302683896392,15.951496742684375,Bad,3987.631671650934,32.92758547676661,11.02618345479319,NM,238.6929251769664,151.26557849341205,Low_spent_Medium_value_payments,195.07531619979056
November,18.7569608253305,Teacher,21086.35229918389,2879.0541809501374,9,7,24.386072274051653,3.9912165421943615,"Auto Loan, and Personal Loan",35,23.058607912379642,0.8476147659540527,6.832327411701508,_,3229.172049486398,25.66393579745674,11.76840557363747,NM,53.88471762087054,163.81461519119782,Low_spent_Small_value_payments,60.22325259533785
December,34.2407567536281,Media_Manager,8649.138034766074,1362.878731538335,2,5,9.582672214657148,1.999342412947785,Payday Loan,8,9.822468439275461,10.129114759718144,3.017975208376827,Standard,1484.4920308377505,34.09605196264777,14.966296470693484,Yes,86.13309839244062,58.454435665687086,Low_spent_Medium_value_payments,208.08017000584374
October,36.79723001321226,Journalist,12096.71331199904,1646.5336839335905,7,5,22.040180400436746,1.9972028355059364,"Home Equity Loan, and Auto Loan",38,14.012271719597914,0.5902787897819182,9.72402965264639,Bad,1841.6878443681737,37.90509370535819,19.041712522570315,NM,16.917404492150766,125.02341063562578,Low_spent_Small_value_payments,239.22611108309547
October,42.80936121173128,Architect,-19757.285189662187,1205.174522003798,6,6,11.014125340439675,-0.004720936492721891,Not Specified,20,14.034471246955764,3.7756422278579667,0.5428818059944491,_,276.2789602262195,35.75989083189691,18.508104746140127,Yes,10.189775158077268,89.65614780285419,Low_spent_Medium_value_payments,315.88532401817713
October,17.6692488714075,Accountant,74207.64586487776,3642.6996463392134,9,6,21.497319815649853,5.991685799329138,"Not Specified, Not Specified, Personal Loan, Student Loan, Student Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, and Student Loan",29,18.456691525386365,5.912252753239605,12.609909044004038,_,1412.0231588755064,28.231675195814194,6.701355765727918,Yes,53.459185889054375,99.29132996353356,High_spent_Medium_value_payments,562.6659706834048
October,49.81500031024983,Journalist,14719.517926405635,1073.7900124872465,7,4,7.618628610085147,2.002183356065604,"Payday Loan, and Student Loan",1,13.96897294261638,11.397113385994667,7.048659541842574,Standard,327.8368503804854,29.009990247614084,23.187580311097065,NM,81.89142839228778,132.48646851165654,Low_spent_Medium_value_payments,290.1368163239838
October,15.386671700318361,Lawyer,15001.025725009982,917.134277916995,9,9,22.00511042947368,5.991854315735463,"Student Loan, and Payday Loan",27,23.089759270069145,23.292428380036846,13.550811454908553,Standard,2342.663993650948,34.74578785212588,12.757916942568052,Yes,95.72454375450704,138.28567470285282,Low_spent_Small_value_payments,263.3320978236164
November,39.03241221296748,Writer,43536.45982658445,3622.93758024842,6,5,12.75608876192719,3.9950707099822638,"Student Loan, and Credit-Builder Loan",4,9.82656947477805,4.485716051099278,7.904552833265166,Standard,1470.7028880254095,35.3241989066129,18.907109313122515,NM,47.12703492101598,649.6877194879916,High_spent_Medium_value_payments,595.3722562207207
September,26.740618850133817,Manager,-2856.134672908862,1712.5075075524196,6,5,11.980084599951077,4.981628693200153,"Auto Loan, Student Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Auto Loan, and Mortgage Loan",20,15.727746088203466,16.47778438087186,10.170506354203626,Standard,649.1168587638696,34.246094921500344,18.94183519037096,NM,50.58774486434436,151.0666981278328,Low_spent_Small_value_payments,290.12201254820417
October,44.24490005187485,Architect,73446.07722899204,1978.2031675164012,4,3,9.626216972302316,0.9993339223125833,"Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",-3,8.291391111879367,1.8842442961449044,2.0453013655730485,_,242.37639862867087,32.5023219507301,17.518411987504184,No,77.15335005994586,82.40928349748027,High_spent_Medium_value_payments,327.7524518006393
September,48.07374996261682,Writer,15427.160705422211,1177.0274383426593,4,6,10.155020256548184,6.015154137086196,"Home Equity Loan, and Debt Consolidation Loan",10,11.276048830617906,17.45696924708729,6.434261540379905,Standard,770.0267303155908,36.06002111851994,17.726121167444237,Yes,28.40012222991708,73.74189670537965,Low_spent_Small_value_payments,397.59086998298994
December,34.37066003239396,Media_Manager,85353.15680614565,6467.955849063546,1,4,6.92800113261433,1.0086156429388407,Personal Loan,0,4.924998931436215,4.4072495582868125,3.2239638864462306,Good,595.3574032524646,29.41516235910159,24.327078248604817,No,198.49978298442085,131.19712900647698,High_spent_Medium_value_payments,492.4644828051798
December,36.740904686324484,Lawyer,28564.331651395125,4267.643685505176,6,7,23.747329577617318,7.997865084065931,"Mortgage Loan, and Personal Loan",35,24.510588695758152,6.089948374049882,7.065295513593734,_,2885.6876529376973,34.71930734219624,15.858394285434562,Yes,79.34854908144705,63.11637764281194,Low_spent_Small_value_payments,242.76454115520087
December,17.253198750551743,Writer,13251.838356102315,4300.824888864126,6,4,19.989498815627204,1.9981511428950325,"Personal Loan, Auto Loan, Personal Loan, and Personal Loan",36,22.13601508271577,18.596066408890717,7.049025384200628,_,2143.052032662246,23.49475490196946,8.269715001472205,NM,69.39660703005342,173.49694747202525,Low_spent_Small_value_payments,121.90930587234476
December,24.73396166884667,Doctor,-37204.489036091196,2287.633709971156,5,5,15.603588413079155,3.003351582567633,"Home Equity Loan, Mortgage Loan, Payday Loan, Auto Loan, and Payday Loan",7,12.24719270899912,9.351371411153039,10.543859337788527,Standard,2081.033491070885,34.87040906752201,20.86702127100847,Yes,77.5006596561796,54.49605734186586,!@9#%8,243.90534315495418
