Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
09/01/2005,00.00.00,1.7,1120.0,6.3,826.0,242.0,750.0,127.0,1222.0,974.0,13.970714560676544,61.4,0.9773
09/01/2005,01.00.00,1.6,1093.0,5.5,789.0,241.0,771.0,127.0,1206.0,949.0,13.413374607916827,63.4,0.9755
09/01/2005,02.00.00,1.3,1112.0,5.6,791.0,218.0,764.0,118.0,1216.0,934.0,13.187939211702506,64.2,0.9706
09/01/2005,05.00.00,0.6,919.0,1.8,571.0,54.0,1017.0,44.0,1082.0,521.0,13.428484672484823,63.8,0.9801
09/01/2005,06.00.00,0.6,929.0,1.6,556.0,60.0,1035.0,46.0,1094.0,575.0,12.584170043196508,67.3,0.9743
09/01/2005,07.00.00,0.5,919.0,1.6,552.0,55.0,1063.0,46.0,1080.0,522.0,13.078211048241768,64.2,0.9664
09/01/2005,08.00.00,0.6,944.0,2.0,586.0,93.0,977.0,61.0,1090.0,586.0,13.058475208848199,63.4,0.9535
09/01/2005,09.00.00,0.7,943.0,1.9,580.0,81.0,980.0,60.0,1074.0,566.0,13.829197600149671,60.5,0.9526
09/01/2005,10.00.00,0.9,1036.0,3.5,683.0,109.0,846.0,71.0,1144.0,693.0,13.544807565824556,60.4,0.939
09/01/2005,11.00.00,1.5,1168.0,5.7,797.0,251.0,698.0,111.0,1235.0,1022.0,13.933042877737783,59.7,0.9495
09/01/2005,12.00.00,1.9,1232.0,8.1,903.0,284.0,626.0,127.0,1313.0,1152.0,15.009662720840423,56.2,0.9539
09/01/2005,13.00.00,1.9,1236.0,8.1,901.0,262.0,628.0,128.0,1311.0,1108.0,16.922117404639714,50.9,0.9714
09/01/2005,14.00.00,2.2,1278.0,12.6,1070.0,256.0,557.0,142.0,1479.0,1110.0,16.444559232797474,52.4,0.981
09/01/2005,15.00.00,3.8,1369.0,18.1,1242.0,310.0,476.0,145.0,1669.0,1306.0,16.306748695205897,53.2,0.9826
09/01/2005,16.00.00,2.0,1182.0,8.7,929.0,269.0,648.0,145.0,1324.0,1029.0,16.10296006500721,52.8,0.9579
09/01/2005,17.00.00,2.2,1210.0,8.8,933.0,348.0,648.0,156.0,1327.0,1094.0,15.694270811975002,54.4,0.9616
09/01/2005,18.00.00,3.3,1316.0,14.1,1121.0,396.0,548.0,154.0,1488.0,1282.0,15.265955336391926,55.3,0.9616
09/01/2005,19.00.00,2.7,1221.0,9.3,952.0,432.0,641.0,165.0,1334.0,1147.0,15.124041308183223,54.7,0.9362
09/01/2005,20.00.00,2.6,1260.0,11.6,1034.0,419.0,588.0,153.0,1402.0,1208.0,14.608524254988879,56.6,0.9392
09/01/2005,21.00.00,2.5,1231.0,9.6,962.0,412.0,625.0,151.0,1348.0,1192.0,14.405465697869658,58.2,0.9495
09/01/2005,22.00.00,1.5,1115.0,5.8,804.0,223.0,734.0,131.0,1220.0,1136.0,14.295947035233652,59.2,0.9608
09/01/2005,23.00.00,1.9,1180.0,7.5,877.0,242.0,680.0,128.0,1297.0,1131.0,13.999871065838727,60.4,0.9622
10/01/2005,00.00.00,2.0,1174.0,7.4,873.0,288.0,672.0,137.0,1300.0,1071.0,13.65908227814335,63.6,0.9912
10/01/2005,01.00.00,1.7,1178.0,7.4,876.0,209.0,666.0,119.0,1319.0,1059.0,13.080180556280538,68.7,1.0329
10/01/2005,02.00.00,1.2,1052.0,3.9,704.0,141.0,807.0,96.0,1210.0,909.0,13.13815654698235,69.9,1.0526
10/01/2005,04.00.00,0.6,960.0,1.3,532.0,66.0,1059.0,60.0,1122.0,724.0,13.040946015131157,70.4,1.0444
10/01/2005,07.00.00,0.4,1162.0,6.7,843.0,303.0,685.0,104.0,1336.0,1027.0,12.209635890554637,73.3,1.0448
10/01/2005,08.00.00,2.6,1523.0,21.0,1324.0,620.0,451.0,137.0,1776.0,1502.0,12.6211260757118,71.8,1.0551
10/01/2005,09.00.00,3.5,1511.0,21.4,1334.0,590.0,433.0,146.0,1804.0,1606.0,13.139222492347471,70.2,1.0567
10/01/2005,10.00.00,2.1,1420.0,16.1,1183.0,592.0,488.0,136.0,1626.0,1520.0,12.744305180152878,71.8,1.0551
10/01/2005,11.00.00,2.1,1413.0,16.4,1193.0,698.0,484.0,144.0,1598.0,1566.0,12.946698519866914,70.3,1.0566
10/01/2005,12.00.00,1.7,1335.0,14.8,1141.0,482.0,512.0,133.0,1536.0,1501.0,13.638409107923508,67.0,1.0446
10/01/2005,13.00.00,2.6,1451.0,20.1,1298.0,575.0,452.0,148.0,1744.0,1634.0,13.89825004566228,65.4,1.0427
10/01/2005,14.00.00,2.6,1410.0,19.3,1276.0,548.0,459.0,155.0,1701.0,1587.0,14.237721324898303,63.8,1.0421
10/01/2005,15.00.00,2.4,1429.0,19.3,1277.0,498.0,456.0,152.0,1721.0,1560.0,13.944593357446138,65.9,1.0531
10/01/2005,16.00.00,2.4,1409.0,17.4,1223.0,479.0,475.0,145.0,1640.0,1538.0,13.722653752658516,65.9,1.0552
10/01/2005,17.00.00,2.0,1372.0,17.0,1210.0,420.0,484.0,139.0,1629.0,1491.0,13.903400370851159,66.0,1.0539
10/01/2005,18.00.00,2.0,1366.0,17.1,1213.0,378.0,489.0,134.0,1611.0,1469.0,13.866224331315607,66.4,1.0536
10/01/2005,19.00.00,3.1,1365.0,16.4,1192.0,340.0,492.0,128.0,1593.0,1486.0,13.79544922336936,66.4,1.0451
10/01/2005,20.00.00,3.3,1385.0,17.3,1218.0,399.0,478.0,135.0,1620.0,1494.0,13.355213464004919,68.1,1.0441
10/01/2005,21.00.00,3.3,1361.0,14.6,1137.0,449.0,503.0,136.0,1526.0,1471.0,13.115089652594179,69.1,1.0452
10/01/2005,22.00.00,2.6,1312.0,11.9,1047.0,374.0,545.0,126.0,1430.0,1399.0,12.907876149751246,70.0,1.042
10/01/2005,23.00.00,1.7,1177.0,7.3,871.0,244.0,660.0,116.0,1292.0,1192.0,12.642835828472439,69.9,1.0223
11/01/2005,00.00.00,1.8,1205.0,7.7,888.0,256.0,647.0,116.0,1292.0,1187.0,11.960446474605625,71.9,1.0071
11/01/2005,01.00.00,1.5,1114.0,4.9,757.0,212.0,744.0,107.0,1204.0,1070.0,13.11844818708678,66.8,1.0087
11/01/2005,02.00.00,1.1,1047.0,3.9,708.0,146.0,816.0,91.0,1167.0,949.0,12.44219749442148,69.5,0.9986
11/01/2005,04.00.00,0.7,992.0,2.9,644.0,96.0,899.0,70.0,1128.0,854.0,11.796303505866444,70.6,0.9731
11/01/2005,05.00.00,0.7,977.0,2.6,629.0,106.0,908.0,78.0,1129.0,835.0,12.361487682200815,68.0,0.9734
11/01/2005,06.00.00,0.9,1047.0,3.3,671.0,115.0,863.0,75.0,1147.0,887.0,11.954467354172126,69.2,0.9697
11/01/2005,07.00.00,1.3,1126.0,5.2,775.0,236.0,760.0,101.0,1205.0,1019.0,11.67349501848161,69.8,0.9612
11/01/2005,08.00.00,3.2,1474.0,19.0,1268.0,583.0,502.0,136.0,1677.0,1503.0,11.839205510215834,67.6,0.95
11/01/2005,09.00.00,5.1,1526.0,26.5,1466.0,662.0,415.0,147.0,1855.0,1687.0,12.275475885602646,65.1,0.9399
11/01/2005,10.00.00,3.7,1386.0,15.3,1158.0,528.0,518.0,143.0,1485.0,1553.0,12.695780139882118,62.5,0.9213
11/01/2005,11.00.00,3.2,1392.0,15.6,1166.0,549.0,519.0,153.0,1488.0,1624.0,13.189872704446316,59.9,0.9143
11/01/2005,12.00.00,3.1,1363.0,16.4,1192.0,531.0,499.0,148.0,1501.0,1637.0,13.254959813784808,57.9,0.8895
11/01/2005,13.00.00,3.0,1331.0,16.1,1184.0,493.0,507.0,149.0,1508.0,1533.0,13.552080907393247,56.4,0.8754
11/01/2005,14.00.00,3.6,1401.0,18.8,1261.0,527.0,479.0,141.0,1580.0,1577.0,13.656134645221755,56.3,0.8841
11/01/2005,15.00.00,3.2,1374.0,18.0,1239.0,487.0,483.0,147.0,1569.0,1532.0,13.440840782132,57.9,0.9063
11/01/2005,16.00.00,3.9,1436.0,20.1,1299.0,581.0,451.0,159.0,1616.0,1621.0,13.585467556491494,58.9,0.9139
11/01/2005,17.00.00,3.4,1386.0,17.6,1228.0,531.0,479.0,152.0,1546.0,1578.0,13.348592365800869,59.7,0.9142
11/01/2005,18.00.00,3.9,1419.0,19.3,1277.0,495.0,459.0,144.0,1603.0,1631.0,13.20806435123086,61.2,0.933
11/01/2005,19.00.00,3.6,1428.0,19.7,1288.0,487.0,465.0,146.0,1580.0,1629.0,13.088233168702573,61.8,0.9313
11/01/2005,20.00.00,4.7,1508.0,24.5,1416.0,596.0,418.0,162.0,1773.0,1733.0,12.848944547527935,61.5,0.9139
11/01/2005,21.00.00,4.1,1438.0,18.4,1251.0,595.0,470.0,156.0,1593.0,1622.0,12.596729531418532,63.9,0.9307
11/01/2005,22.00.00,3.4,1415.0,16.6,1197.0,559.0,486.0,146.0,1539.0,1597.0,11.97920302732382,67.4,0.9417
11/01/2005,23.00.00,3.5,1433.0,16.2,1186.0,586.0,479.0,151.0,1497.0,1738.0,11.739326051436365,69.0,0.9568
12/01/2005,00.00.00,1.2,1208.0,9.6,964.0,399.0,602.0,127.0,1305.0,1350.0,11.91067583998663,66.6,0.9293
12/01/2005,01.00.00,2.4,1280.0,11.4,1029.0,399.0,564.0,123.0,1366.0,1363.0,11.417358442209661,69.6,0.9373
12/01/2005,02.00.00,2.1,1174.0,9.1,942.0,381.0,626.0,122.0,1296.0,1262.0,11.11306877271214,70.3,0.9323
12/01/2005,05.00.00,1.0,1018.0,4.7,746.0,183.0,800.0,83.0,1171.0,958.0,9.88176862209532,74.8,0.9161
12/01/2005,06.00.00,1.4,1095.0,7.3,868.0,357.0,676.0,98.0,1241.0,1078.0,9.054757864488579,78.5,0.9143
12/01/2005,07.00.00,1.8,1182.0,9.3,951.0,479.0,634.0,109.0,1327.0,1143.0,8.69186722068116,79.4,0.9033
12/01/2005,08.00.00,3.8,1478.0,17.8,1234.0,852.0,470.0,138.0,1606.0,1551.0,8.59556909580715,79.4,0.8944
12/01/2005,09.00.00,4.1,1515.0,20.1,1298.0,822.0,434.0,138.0,1706.0,1669.0,8.974520636955276,76.5,0.8767
12/01/2005,10.00.00,4.4,1488.0,19.6,1286.0,910.0,452.0,170.0,1648.0,1766.0,9.80662677710643,73.3,0.8936
12/01/2005,11.00.00,3.5,1383.0,16.5,1196.0,800.0,497.0,191.0,1514.0,1717.0,11.731711850967258,65.5,0.901
12/01/2005,12.00.00,3.5,1383.0,17.3,1218.0,758.0,497.0,196.0,1506.0,1738.0,12.891950128600001,60.9,0.9061
12/01/2005,13.00.00,3.8,1337.0,17.7,1231.0,647.0,505.0,185.0,1518.0,1611.0,14.66567198955454,52.3,0.8687
12/01/2005,14.00.00,3.1,1243.0,15.2,1155.0,431.0,546.0,156.0,1473.0,1398.0,14.888354912865907,49.6,0.8428
12/01/2005,15.00.00,3.4,1304.0,18.2,1244.0,491.0,507.0,173.0,1558.0,1497.0,15.65252388396766,48.8,0.8657
12/01/2005,16.00.00,3.3,1284.0,17.2,1216.0,476.0,522.0,166.0,1545.0,1415.0,15.609119578555692,48.9,0.8707
12/01/2005,17.00.00,3.4,1303.0,17.6,1226.0,538.0,521.0,173.0,1554.0,1457.0,14.531812593224458,54.0,0.8946
12/01/2005,18.00.00,4.7,1461.0,25.4,1440.0,621.0,440.0,177.0,1806.0,1669.0,14.255269372370094,56.3,0.9119
12/01/2005,19.00.00,5.7,1517.0,28.4,1512.0,728.0,421.0,182.0,1902.0,1740.0,13.970748579187784,57.8,0.9262
12/01/2005,20.00.00,5.6,1526.0,27.5,1492.0,716.0,428.0,166.0,1883.0,1770.0,13.080663332919357,62.9,0.943
12/01/2005,21.00.00,5.9,1495.0,23.3,1386.0,782.0,457.0,177.0,1736.0,1734.0,12.065904894232517,67.5,0.9467
12/01/2005,22.00.00,3.6,1333.0,15.2,1154.0,550.0,534.0,158.0,1441.0,1647.0,10.622214676230215,70.9,0.9113
12/01/2005,23.00.00,2.5,1216.0,11.1,1020.0,377.0,605.0,133.0,1337.0,1379.0,9.937858326360583,73.2,0.8988
13/01/2005,00.00.00,2.9,1232.0,11.5,1032.0,391.0,599.0,123.0,1347.0,1331.0,9.405664157820866,75.0,0.8874
13/01/2005,01.00.00,2.5,1181.0,10.2,985.0,433.0,629.0,120.0,1312.0,1240.0,8.399350163992494,76.9,0.8557
13/01/2005,02.00.00,1.7,1042.0,6.0,814.0,287.0,746.0,105.0,1167.0,1036.0,8.327462035097149,75.9,0.8407
13/01/2005,04.00.00,1.1,915.0,3.7,695.0,192.0,883.0,86.0,1094.0,826.0,6.066680171611473,82.1,0.7825
13/01/2005,05.00.00,0.9,891.0,3.2,666.0,161.0,931.0,77.0,1058.0,798.0,6.990101960373753,77.3,0.7759
13/01/2005,06.00.00,1.0,937.0,3.7,694.0,194.0,915.0,81.0,1054.0,817.0,6.456045090135028,79.7,0.7751
13/01/2005,07.00.00,1.6,1086.0,8.0,901.0,343.0,715.0,103.0,1216.0,1055.0,7.608794379404532,76.8,0.8112
13/01/2005,08.00.00,3.1,1326.0,16.3,1190.0,624.0,531.0,127.0,1509.0,1391.0,8.26846045581624,74.9,0.8184
13/01/2005,09.00.00,4.1,1469.0,24.0,1403.0,758.0,452.0,134.0,1780.0,1665.0,9.060973731684498,73.2,0.8298
13/01/2005,10.00.00,3.9,1321.0,15.7,1170.0,760.0,532.0,158.0,1488.0,1539.0,9.537559730466455,70.1,0.8432
13/01/2005,11.00.00,3.6,1396.0,16.5,1196.0,713.0,524.0,175.0,1492.0,1653.0,11.434218996670097,62.7,0.8586
13/01/2005,12.00.00,3.2,1270.0,12.8,1077.0,615.0,583.0,178.0,1353.0,1586.0,12.90926691936329,58.5,0.877
13/01/2005,13.00.00,2.2,1189.0,11.3,1025.0,319.0,626.0,135.0,1316.0,1332.0,14.144395347684622,54.1,0.8707
13/01/2005,14.00.00,2.4,1227.0,12.9,1081.0,338.0,570.0,133.0,1396.0,1369.0,14.135891550220549,54.3,0.8757
13/01/2005,15.00.00,2.7,1266.0,14.1,1118.0,380.0,564.0,134.0,1410.0,1373.0,13.822146282996982,56.3,0.894
13/01/2005,16.00.00,2.7,1277.0,15.8,1175.0,366.0,531.0,137.0,1480.0,1397.0,13.423471170477569,57.8,0.8933
13/01/2005,17.00.00,3.9,1438.0,19.9,1295.0,567.0,470.0,160.0,1620.0,1577.0,12.28552006999962,63.0,0.9015
13/01/2005,18.00.00,5.2,1523.0,26.6,1470.0,702.0,414.0,166.0,1811.0,1783.0,11.48243014991749,68.0,0.9166
13/01/2005,19.00.00,4.0,1384.0,19.8,1290.0,523.0,475.0,144.0,1571.0,1568.0,10.794770903652534,69.5,0.8995
13/01/2005,20.00.00,2.9,1283.0,13.3,1093.0,373.0,581.0,129.0,1354.0,1356.0,10.816421755123883,67.1,0.8766
13/01/2005,21.00.00,3.3,1304.0,13.0,1085.0,467.0,571.0,129.0,1385.0,1419.0,9.466386557556689,71.3,0.8458
13/01/2005,22.00.00,2.0,1126.0,7.5,880.0,260.0,690.0,107.0,1202.0,1177.0,8.733632670428516,71.0,0.8089
13/01/2005,23.00.00,1.8,1141.0,7.8,892.0,244.0,686.0,101.0,1213.0,1141.0,7.964470784036928,73.4,0.7899
14/01/2005,00.00.00,2.7,1183.0,8.8,930.0,317.0,669.0,112.0,1210.0,1179.0,7.556825227911587,73.0,0.7629
14/01/2005,01.00.00,1.8,1090.0,6.4,830.0,224.0,744.0,98.0,1125.0,1056.0,7.046283342421896,73.9,0.7515
14/01/2005,02.00.00,1.3,1032.0,4.5,736.0,176.0,809.0,90.0,1064.0,973.0,6.981298631383843,73.5,0.7439
14/01/2005,04.00.00,1.1,981.0,4.2,721.0,103.0,866.0,59.0,1059.0,836.0,5.124473019227003,81.3,0.7204
14/01/2005,05.00.00,1.6,1104.0,6.9,851.0,367.0,687.0,98.0,1101.0,1085.0,4.372264233641083,82.9,0.6968
14/01/2005,06.00.00,1.3,989.0,5.0,762.0,326.0,793.0,109.0,1076.0,959.0,5.336343842602783,80.4,0.7234
14/01/2005,07.00.00,1.4,1079.0,7.3,869.0,374.0,732.0,110.0,1160.0,1039.0,5.759452559685859,79.3,0.7326
14/01/2005,08.00.00,5.0,1472.0,24.5,1418.0,756.0,459.0,159.0,1681.0,1554.0,6.9274153193691745,74.8,0.7423
14/01/2005,09.00.00,4.3,1313.0,16.9,1206.0,690.0,513.0,144.0,1469.0,1546.0,6.787611968582496,75.2,0.7505
14/01/2005,10.00.00,4.1,1363.0,17.7,1229.0,754.0,515.0,147.0,1490.0,1638.0,7.885780483484268,71.9,0.7712
14/01/2005,11.00.00,3.8,1347.0,17.1,1212.0,750.0,527.0,179.0,1443.0,1568.0,9.18489329982549,67.1,0.7849
14/01/2005,12.00.00,3.1,1240.0,14.7,1140.0,590.0,567.0,164.0,1388.0,1433.0,10.127120449906215,63.6,0.7928
14/01/2005,13.00.00,3.3,1280.0,17.4,1222.0,525.0,526.0,160.0,1519.0,1452.0,11.015855242265388,60.9,0.7966
14/01/2005,14.00.00,3.1,1210.0,15.1,1151.0,406.0,569.0,143.0,1428.0,1345.0,11.117387283593416,60.1,0.8022
14/01/2005,15.00.00,2.7,1216.0,14.5,1134.0,360.0,566.0,138.0,1403.0,1336.0,12.085823173169047,56.9,0.8068
14/01/2005,16.00.00,3.4,1320.0,16.9,1207.0,448.0,535.0,143.0,1498.0,1442.0,11.627097351010889,59.1,0.8211
14/01/2005,17.00.00,5.0,1477.0,24.3,1412.0,733.0,450.0,196.0,1704.0,1748.0,9.949427772429772,66.3,0.8286
14/01/2005,18.00.00,5.7,1500.0,26.1,1458.0,847.0,428.0,197.0,1750.0,1776.0,8.372206579981139,74.9,0.8187
14/01/2005,19.00.00,5.8,1512.0,26.4,1463.0,765.0,435.0,189.0,1720.0,1802.0,7.911629822818213,77.1,0.8223
14/01/2005,20.00.00,5.8,1496.0,25.7,1447.0,715.0,435.0,188.0,1710.0,1796.0,8.391181705112103,75.0,0.8253
14/01/2005,21.00.00,5.0,1360.0,18.2,1246.0,716.0,513.0,190.0,1504.0,1600.0,8.166127596981823,75.2,0.8185
14/01/2005,22.00.00,1.7,1024.0,6.2,819.0,235.0,782.0,126.0,1101.0,1083.0,8.110041127323894,69.7,0.7632
14/01/2005,23.00.00,1.6,1094.0,6.7,845.0,198.0,780.0,113.0,1127.0,1064.0,6.593835173547757,74.4,0.7344
15/01/2005,00.00.00,2.3,1111.0,7.5,877.0,293.0,735.0,129.0,1142.0,1104.0,6.2319285316691255,74.9,0.7238
15/01/2005,01.00.00,2.4,1097.0,7.5,878.0,356.0,737.0,128.0,1140.0,1053.0,4.953329834235184,80.1,0.7011
15/01/2005,02.00.00,2.0,1051.0,6.2,820.0,285.0,778.0,122.0,1087.0,1009.0,4.912748546955513,79.4,0.6872
15/01/2005,05.00.00,1.1,902.0,3.1,659.0,158.0,940.0,92.0,972.0,800.0,3.4048038162232337,81.4,0.6425
15/01/2005,06.00.00,1.0,957.0,2.8,641.0,95.0,1013.0,70.0,940.0,784.0,4.18323286017403,77.0,0.6439
15/01/2005,07.00.00,1.3,973.0,4.3,728.0,148.0,902.0,83.0,1004.0,854.0,3.489433958616572,80.8,0.6406
15/01/2005,08.00.00,1.9,1074.0,9.7,967.0,337.0,703.0,127.0,1201.0,1065.0,3.6557525326010873,80.3,0.6366
15/01/2005,09.00.00,2.6,1115.0,10.9,1012.0,453.0,650.0,142.0,1230.0,1161.0,4.14243958050919,78.5,0.645
15/01/2005,10.00.00,2.7,1136.0,10.6,1001.0,497.0,653.0,155.0,1216.0,1192.0,4.7507314251114,76.6,0.6534
15/01/2005,11.00.00,2.4,1128.0,10.0,977.0,448.0,673.0,153.0,1199.0,1202.0,5.682990928702786,72.3,0.6627
15/01/2005,12.00.00,2.7,1196.0,11.6,1035.0,496.0,633.0,177.0,1259.0,1338.0,7.54925785091914,64.4,0.672
15/01/2005,13.00.00,3.1,1267.0,15.6,1166.0,535.0,567.0,179.0,1382.0,1505.0,8.755623739678413,60.8,0.6921
15/01/2005,14.00.00,4.4,1355.0,18.1,1244.0,644.0,536.0,212.0,1454.0,1715.0,10.591022152453661,55.3,0.7058
15/01/2005,15.00.00,3.2,1194.0,12.3,1061.0,459.0,622.0,182.0,1257.0,1473.0,12.243634898706455,46.3,0.6597
15/01/2005,16.00.00,2.9,1188.0,11.4,1029.0,409.0,635.0,168.0,1243.0,1433.0,12.037558015549779,47.0,0.6686
15/01/2005,17.00.00,3.0,1279.0,15.2,1154.0,515.0,573.0,179.0,1391.0,1544.0,10.356130247702822,55.1,0.6993
15/01/2005,18.00.00,3.7,1361.0,17.4,1223.0,640.0,525.0,182.0,1454.0,1648.0,8.858772678533569,66.3,0.7491
15/01/2005,19.00.00,5.2,1474.0,20.8,1319.0,816.0,496.0,194.0,1524.0,1784.0,8.069749069865793,69.9,0.7487
15/01/2005,20.00.00,3.3,1235.0,12.8,1078.0,505.0,616.0,166.0,1265.0,1519.0,7.5997021824757125,65.3,0.6842
15/01/2005,21.00.00,3.6,1289.0,14.7,1140.0,560.0,590.0,168.0,1317.0,1532.0,6.684902420034632,67.6,0.6608
15/01/2005,22.00.00,2.3,1124.0,8.3,910.0,389.0,717.0,148.0,1112.0,1340.0,6.060515733299878,66.4,0.6226
15/01/2005,23.00.00,3.0,1231.0,11.1,1017.0,492.0,655.0,151.0,1207.0,1414.0,5.436535048200409,70.0,0.6232
16/01/2005,00.00.00,3.8,1289.0,13.6,1104.0,531.0,623.0,165.0,1257.0,1499.0,5.43163410518299,67.8,0.6028
16/01/2005,01.00.00,3.2,1166.0,9.8,970.0,487.0,705.0,165.0,1136.0,1306.0,5.073435195255188,67.1,0.5863
16/01/2005,02.00.00,2.1,1062.0,7.6,884.0,293.0,748.0,128.0,1062.0,1172.0,5.022272463688531,65.5,0.5811
16/01/2005,04.00.00,1.7,1003.0,5.9,807.0,219.0,819.0,115.0,1021.0,1005.0,3.712009815602674,68.9,0.5549
16/01/2005,05.00.00,1.4,929.0,4.2,721.0,198.0,923.0,120.0,956.0,913.0,4.469748883042358,62.7,0.5343
16/01/2005,06.00.00,1.2,951.0,4.5,737.0,166.0,910.0,106.0,977.0,922.0,4.675657633022457,62.3,0.5368
16/01/2005,07.00.00,1.4,1011.0,5.4,783.0,255.0,835.0,118.0,1013.0,1026.0,3.815982256062174,67.1,0.5483
16/01/2005,08.00.00,1.4,939.0,4.8,751.0,312.0,898.0,156.0,984.0,952.0,5.6720139958096425,54.5,0.5034
16/01/2005,09.00.00,1.7,946.0,6.3,827.0,236.0,876.0,130.0,1037.0,915.0,5.889815193491734,50.3,0.4769
16/01/2005,10.00.00,1.0,841.0,2.6,625.0,172.0,1054.0,112.0,846.0,687.0,9.200714929029346,39.5,0.4554
16/01/2005,11.00.00,1.0,850.0,2.6,629.0,138.0,1076.0,96.0,847.0,597.0,10.693838389590383,34.4,0.4406
16/01/2005,12.00.00,0.8,831.0,2.2,602.0,121.0,1123.0,89.0,824.0,527.0,11.109479527920485,33.4,0.4401
16/01/2005,13.00.00,1.0,866.0,3.0,652.0,143.0,1060.0,98.0,857.0,573.0,11.67328682076186,30.8,0.4285
16/01/2005,14.00.00,0.8,819.0,1.9,576.0,114.0,1142.0,85.0,809.0,492.0,11.511101060546935,32.0,0.431
16/01/2005,15.00.00,0.7,833.0,2.0,584.0,107.0,1144.0,80.0,821.0,463.0,11.235537000000477,32.5,0.4334
16/01/2005,16.00.00,1.1,877.0,2.8,642.0,176.0,1037.0,112.0,859.0,565.0,10.759359520860016,33.0,0.4331
16/01/2005,17.00.00,1.1,892.0,3.3,668.0,180.0,1017.0,121.0,872.0,632.0,10.15343095548451,35.0,0.4377
16/01/2005,18.00.00,1.2,899.0,3.4,674.0,212.0,1002.0,132.0,893.0,691.0,8.080597791820765,40.9,0.4542
16/01/2005,19.00.00,2.0,1008.0,7.1,861.0,331.0,839.0,160.0,977.0,943.0,8.163020158544915,38.5,0.4228
16/01/2005,20.00.00,2.2,1013.0,7.4,873.0,369.0,820.0,167.0,984.0,985.0,7.909521018744481,37.9,0.41
16/01/2005,21.00.00,1.5,912.0,4.3,730.0,274.0,959.0,157.0,893.0,821.0,7.332169111818075,39.0,0.4106
16/01/2005,22.00.00,1.2,907.0,3.9,705.0,199.0,995.0,130.0,880.0,767.0,6.660393634811044,41.5,0.4193
16/01/2005,23.00.00,1.5,953.0,5.2,771.0,248.0,905.0,145.0,936.0,895.0,6.427233524620533,42.6,0.4179
17/01/2005,00.00.00,1.4,916.0,3.8,701.0,197.0,954.0,133.0,899.0,791.0,6.287710968405008,44.2,0.428
17/01/2005,01.00.00,1.2,894.0,3.5,682.0,147.0,991.0,110.0,881.0,770.0,5.8721371199935675,46.0,0.4349
17/01/2005,02.00.00,1.0,895.0,2.9,648.0,135.0,1001.0,100.0,875.0,839.0,4.358549667522311,53.1,0.4484
17/01/2005,04.00.00,0.7,837.0,1.1,512.0,95.0,1228.0,79.0,836.0,720.0,3.6741476505994797,55.8,0.4489
17/01/2005,05.00.00,0.5,795.0,1.0,504.0,94.0,1258.0,79.0,840.0,682.0,2.5694368174299598,58.6,0.4385
17/01/2005,06.00.00,0.7,874.0,1.6,552.0,121.0,1162.0,90.0,857.0,723.0,3.062271057628095,56.0,0.4364
17/01/2005,07.00.00,1.0,920.0,3.2,667.0,131.0,1005.0,95.0,916.0,813.0,3.5426478730514646,55.4,0.4419
17/01/2005,08.00.00,3.0,1257.0,15.9,1176.0,552.0,612.0,169.0,1357.0,1365.0,2.1712917916011065,63.3,0.4464
17/01/2005,09.00.00,4.1,1222.0,18.0,1239.0,614.0,574.0,199.0,1346.0,1472.0,2.8379858643747866,60.2,0.4426
17/01/2005,10.00.00,3.1,1196.0,14.7,1139.0,530.0,617.0,186.0,1271.0,1497.0,4.919109489470986,52.1,0.4472
17/01/2005,11.00.00,3.8,1214.0,15.1,1153.0,721.0,612.0,208.0,1244.0,1626.0,8.486918129298473,40.5,0.4414
17/01/2005,12.00.00,2.7,1149.0,13.4,1096.0,474.0,639.0,178.0,1219.0,1476.0,10.465540085849668,34.7,0.4393
17/01/2005,13.00.00,3.1,1166.0,14.5,1134.0,514.0,603.0,176.0,1227.0,1531.0,11.017591260775593,33.3,0.4384
17/01/2005,14.00.00,3.1,1170.0,14.7,1138.0,504.0,611.0,177.0,1233.0,1503.0,11.187815558236272,32.6,0.4292
17/01/2005,15.00.00,3.2,1176.0,17.0,1209.0,508.0,588.0,182.0,1264.0,1488.0,12.837307162859375,28.3,0.4076
17/01/2005,16.00.00,3.3,1147.0,15.3,1158.0,529.0,615.0,182.0,1200.0,1435.0,13.351397048036318,24.5,0.363
17/01/2005,17.00.00,4.0,1294.0,21.2,1330.0,676.0,535.0,193.0,1363.0,1725.0,12.416068116668612,28.7,0.3865
17/01/2005,18.00.00,8.6,1683.0,43.0,1831.0,1216.0,374.0,272.0,1964.0,2331.0,10.092898741655517,39.3,0.4573
17/01/2005,19.00.00,8.7,1615.0,37.2,1712.0,1230.0,384.0,225.0,1811.0,2312.0,8.49301077821292,48.1,0.5115
17/01/2005,20.00.00,3.6,1256.0,16.7,1201.0,582.0,563.0,181.0,1251.0,1699.0,7.62320895271227,50.6,0.517
17/01/2005,21.00.00,3.0,1205.0,13.4,1098.0,460.0,610.0,172.0,1170.0,1587.0,6.09922326136195,53.3,0.5008
17/01/2005,22.00.00,1.9,1087.0,8.7,926.0,340.0,715.0,153.0,1053.0,1390.0,5.11455062631219,55.0,0.4921
