Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Customer_Value
5.0,0.0,39.0,0.0,4438.0,102.0,17.0,44.0,3.0,1.0,1.0,32.0,143.63451330862648,0.0,143.49102228634
0.0,0.0,40.0,0.0,423.0,148.0,32.0,3.0,3.0,1.0,1.0,28.0,55.7624291466493,0.0,55.70672242422503
5.0,0.0,27.0,0.0,4007.0,98.0,4.0,29.0,2.0,1.0,1.0,22.0,216.53340105874955,0.0,216.31708397477453
4.0,0.0,28.0,5.0,11721.0,164.0,0.0,30.0,2.0,1.0,1.0,26.0,265.1796410501461,0.0,264.914726323822
1.0,0.0,20.0,1.0,1593.0,45.0,22.0,44.0,3.0,1.0,1.0,29.0,69.83053178001055,0.0,69.76077100900149
2.0,1.0,27.0,0.0,1291.0,26.0,1.0,1.0,2.0,1.0,1.0,26.0,74.71843865756425,0.0,74.64379486270147
9.0,0.0,33.0,5.0,9082.0,121.0,55.0,36.0,3.0,1.0,1.0,28.0,957.0650174849559,0.0,956.1089085763784
2.0,0.0,32.0,0.0,1335.0,57.0,35.0,40.0,3.0,1.0,1.0,34.0,159.93304476877006,0.0,159.77327149727262
0.0,0.0,21.0,0.0,7977.0,161.0,24.0,71.0,3.0,1.0,1.0,35.0,458.7478697722783,0.0,458.2895801920858
1.0,0.0,35.0,1.0,7567.0,76.0,57.0,11.0,3.0,1.0,1.0,27.0,619.3918039845864,0.0,618.7730309536322
7.0,0.0,26.0,1.0,8965.0,110.0,150.0,30.0,3.0,1.0,1.0,32.0,1101.3487184418623,0.0,1100.248469971889
2.0,1.0,23.0,0.0,577.0,7.0,5.0,7.0,2.0,1.0,1.0,26.0,38.32599186333274,0.0,38.28770415917353
1.0,0.0,40.0,0.0,10091.0,114.0,22.0,36.0,3.0,1.0,1.0,28.0,264.2210696567269,0.0,263.95711254418245
2.0,0.0,26.0,1.0,10620.0,156.0,36.0,64.0,2.0,1.0,1.0,26.0,666.9537342707349,0.0,666.2874468239103
1.0,0.0,38.0,4.0,3007.0,76.0,73.0,16.0,4.0,2.0,1.0,42.0,437.45698449680424,0.0,437.0199645322715
6.0,0.0,32.0,4.0,2386.0,44.0,103.0,10.0,4.0,1.0,1.0,44.0,200.15299761788884,0.0,199.9530445733153
1.0,0.0,30.0,0.0,1926.0,48.0,25.0,17.0,3.0,1.0,1.0,33.0,63.51379342312537,0.0,63.45034308004526
0.0,0.0,36.0,0.0,320.0,254.0,0.0,5.0,3.0,1.0,1.0,30.0,8.9573144741513,0.0,8.948366108043247
6.0,0.0,37.0,1.0,12392.0,129.0,107.0,20.0,4.0,1.0,1.0,46.0,1327.659450856679,0.0,1326.3331177389389
0.0,0.0,26.0,2.0,12194.0,131.0,189.0,50.0,3.0,1.0,1.0,34.0,1199.4282410506428,0.0,1198.230011039602
0.0,0.0,27.0,0.0,238.0,231.0,68.0,2.0,2.0,1.0,1.0,27.0,189.2123768616597,0.0,189.02335350815136
1.0,0.0,21.0,0.0,297.0,14.0,93.0,4.0,1.0,1.0,1.0,19.0,101.10295185209239,0.0,101.0019499021901
0.0,0.0,26.0,1.0,3146.0,72.0,19.0,25.0,3.0,1.0,1.0,29.0,415.16279178602485,0.0,414.7480437422822
0.0,0.0,36.0,0.0,1256.0,34.0,0.0,38.0,2.0,1.0,1.0,25.0,23.733094706958997,0.0,23.709385321637335
4.0,1.0,34.0,0.0,4442.0,123.0,28.0,27.0,4.0,1.0,1.0,46.0,549.6631529236982,0.0,549.1140388848129
1.0,0.0,35.0,2.0,15824.0,213.0,128.0,59.0,2.0,1.0,1.0,24.0,1435.4251696514887,1.0,1433.9911784730143
3.0,0.0,38.0,2.0,10555.0,154.0,215.0,80.0,3.0,1.0,1.0,32.0,882.4485115276308,0.0,881.5669445830467
10.0,0.0,24.0,1.0,3775.0,103.0,5.0,12.0,4.0,1.0,1.0,42.0,156.99719493221065,0.0,156.84035457763287
4.0,1.0,29.0,4.0,3386.0,84.0,66.0,26.0,2.0,2.0,1.0,21.0,388.8561333635944,0.0,388.4676656978961
4.0,0.0,40.0,1.0,9121.0,142.0,69.0,54.0,4.0,1.0,1.0,40.0,881.0493810894138,0.0,880.1692118775353
0.0,0.0,23.0,1.0,6121.0,79.0,40.0,19.0,3.0,1.0,1.0,30.0,313.9446642914254,0.0,313.6310332581669
11.0,0.0,45.0,2.0,3954.0,97.0,19.0,44.0,3.0,1.0,1.0,35.0,213.9732954039107,0.0,213.7595358680424
1.0,1.0,27.0,0.0,110.0,220.0,33.0,8.0,4.0,1.0,1.0,43.0,36.22789289995138,0.0,36.19170119875259
2.0,0.0,40.0,0.0,511.0,6.0,8.0,5.0,3.0,1.0,1.0,29.0,111.49931338552354,0.0,111.38792546006336
1.0,0.0,14.0,0.0,5586.0,97.0,8.0,19.0,2.0,1.0,1.0,26.0,158.63878826177248,0.0,158.48030795381848
0.0,1.0,33.0,1.0,10058.0,104.0,282.0,34.0,3.0,1.0,2.0,29.0,1098.5296988286177,0.0,1097.4322665620546
8.0,0.0,38.0,0.0,7123.0,106.0,214.0,21.0,2.0,1.0,1.0,26.0,834.4348620629479,0.0,833.6012608021449
10.0,0.0,44.0,1.0,7859.0,136.0,135.0,46.0,4.0,2.0,1.0,41.0,769.107058793988,0.0,768.3387200739132
14.0,0.0,37.0,4.0,14180.0,203.0,60.0,68.0,2.0,1.0,1.0,26.0,799.8839605729602,0.0,799.0848756972621
9.0,0.0,36.0,4.0,9300.0,155.0,15.0,44.0,2.0,1.0,1.0,24.0,684.1072427239301,0.0,683.4238189050244
2.0,0.0,27.0,0.0,1100.0,48.0,3.0,11.0,2.0,2.0,1.0,25.0,118.03248192816953,0.0,117.91456736080859
0.0,0.0,37.0,0.0,851.0,32.0,15.0,10.0,3.0,1.0,1.0,34.0,148.27867778653928,0.0,148.13054723929983
0.0,0.0,27.0,0.0,4036.0,109.0,62.0,25.0,3.0,1.0,1.0,33.0,539.2987055658924,1.0,538.7599456202717
0.0,0.0,38.0,0.0,172.0,100.0,8.0,8.0,4.0,1.0,1.0,39.0,8.173518142410657,0.0,8.165352789621029
1.0,1.0,26.0,0.0,2599.0,27.0,46.0,23.0,4.0,1.0,1.0,45.0,109.75133417495755,0.0,109.64169248247497
1.0,0.0,25.0,2.0,4891.0,109.0,21.0,35.0,3.0,1.0,1.0,31.0,706.181252133018,0.0,705.4757763566606
7.0,0.0,36.0,1.0,1660.0,16.0,80.0,13.0,3.0,1.0,1.0,32.0,340.4299385739665,0.0,340.089848725241
5.0,0.0,26.0,0.0,1583.0,73.0,29.0,26.0,2.0,1.0,1.0,22.0,100.41372874662513,0.0,100.31341533129373
3.0,0.0,30.0,2.0,2766.0,87.0,10.0,42.0,3.0,1.0,1.0,30.0,90.11440646579653,0.0,90.02438208371274
1.0,0.0,22.0,1.0,4449.0,69.0,1.0,34.0,2.0,1.0,1.0,24.0,96.16227776406173,0.0,96.06621155250912
0.0,0.0,26.0,1.0,3180.0,75.0,1.0,10.0,4.0,2.0,1.0,39.0,81.10751343888023,0.0,81.02648695192822
5.0,0.0,41.0,1.0,5269.0,106.0,1.0,18.0,4.0,1.0,1.0,44.0,104.24161132939015,0.0,104.13747385553451
0.0,0.0,21.0,0.0,4774.0,68.0,34.0,31.0,3.0,1.0,1.0,33.0,333.9154324133038,0.0,333.5818505627407
9.0,1.0,43.0,1.0,9209.0,125.0,16.0,29.0,3.0,2.0,1.0,29.0,307.6266806651407,0.0,307.31936130383656
18.0,0.0,35.0,3.0,16627.0,169.0,34.0,36.0,5.0,1.0,1.0,48.0,1114.54440848253,0.0,1113.4309775050237
5.0,0.0,36.0,1.0,7811.0,113.0,29.0,11.0,4.0,2.0,1.0,41.0,787.5295139143491,0.0,786.7427711432051
0.0,0.0,25.0,0.0,4213.0,89.0,14.0,11.0,3.0,1.0,1.0,32.0,202.53151693379135,0.0,202.32918774604514
7.0,0.0,25.0,4.0,5318.0,94.0,13.0,28.0,4.0,1.0,1.0,42.0,270.58790782758143,0.0,270.3175902373438
20.0,1.0,33.0,6.0,9867.0,147.0,403.0,64.0,2.0,1.0,1.0,24.0,1182.800738920029,0.0,1181.6191198002275
0.0,0.0,35.0,0.0,271.0,27.0,5.0,5.0,3.0,1.0,1.0,30.0,25.009888691124086,0.0,24.984903787336727
2.0,1.0,26.0,1.0,3827.0,48.0,11.0,8.0,4.0,1.0,1.0,38.0,150.4570337124285,0.0,150.30672698544294
0.0,0.0,33.0,0.0,434.0,29.0,0.0,6.0,1.0,1.0,1.0,19.0,60.92888870655475,0.0,60.868020685868814
2.0,0.0,33.0,0.0,361.0,13.0,22.0,13.0,2.0,1.0,1.0,22.0,28.92263221714353,0.0,28.893738478664837
6.0,0.0,22.0,1.0,1823.0,60.0,8.0,15.0,4.0,1.0,1.0,46.0,142.06657363011163,0.0,141.92464898113036
3.0,0.0,36.0,2.0,13288.0,148.0,59.0,56.0,3.0,1.0,1.0,34.0,725.2452816773954,0.0,724.5207609164783
4.0,0.0,37.0,3.0,9163.0,145.0,78.0,70.0,3.0,1.0,1.0,33.0,671.3533427270515,0.0,670.682660066984
0.0,0.0,10.0,0.0,578.0,54.0,4.0,2.0,3.0,1.0,1.0,29.0,80.7595462853271,0.0,80.6788674179091
0.0,0.0,36.0,2.0,6778.0,90.0,31.0,30.0,4.0,1.0,1.0,36.0,148.1026003809796,0.0,147.95464573524418
0.0,0.0,33.0,0.0,1206.0,41.0,0.0,19.0,1.0,1.0,1.0,20.0,20.395400907952116,0.0,20.375025882070023
0.0,0.0,28.0,1.0,800.0,120.0,40.0,14.0,3.0,1.0,1.0,35.0,37.863294948858936,0.0,37.82546947937952
1.0,0.0,25.0,0.0,3544.0,26.0,5.0,7.0,3.0,1.0,1.0,30.0,66.70054343114107,0.0,66.63390952161939
0.0,0.0,33.0,0.0,2031.0,60.0,167.0,15.0,2.0,1.0,1.0,23.0,865.3614371304734,0.0,864.4969401902822
3.0,0.0,11.0,2.0,2209.0,59.0,33.0,13.0,2.0,1.0,1.0,22.0,172.8644837071686,0.0,172.6917919152532
2.0,1.0,44.0,0.0,7447.0,111.0,220.0,68.0,3.0,1.0,1.0,27.0,670.4833034227216,0.0,669.8134899327881
0.0,0.0,45.0,0.0,360.0,23.0,4.0,9.0,3.0,1.0,1.0,33.0,149.0560892413411,0.0,148.90718205928167
0.0,0.0,32.0,1.0,1085.0,21.0,0.0,3.0,3.0,2.0,1.0,28.0,5.705834132459692,0.0,5.700133998461226
4.0,0.0,43.0,3.0,8406.0,130.0,110.0,24.0,4.0,2.0,1.0,38.0,1768.9709756005511,0.0,1767.2037718287204
1.0,1.0,15.0,0.0,810.0,40.0,66.0,4.0,2.0,1.0,1.0,24.0,323.2645175603745,0.0,322.9415759843898
2.0,0.0,22.0,0.0,5246.0,111.0,15.0,35.0,2.0,1.0,1.0,22.0,392.668810323865,0.0,392.2765337900745
0.0,0.0,36.0,0.0,3949.0,52.0,1.0,11.0,4.0,1.0,1.0,42.0,69.07708250993882,0.0,69.00807443550325
3.0,1.0,46.0,0.0,5731.0,98.0,177.0,20.0,4.0,1.0,1.0,41.0,907.6641773983966,0.0,906.7574199784174
0.0,0.0,12.0,0.0,795.0,157.0,9.0,3.0,2.0,1.0,1.0,24.0,37.54064877077261,0.0,37.503145625147425
2.0,0.0,31.0,0.0,950.0,50.0,2.0,24.0,2.0,1.0,1.0,25.0,30.321282267128616,0.0,30.290991275852736
3.0,1.0,30.0,0.0,2919.0,73.0,177.0,13.0,2.0,1.0,1.0,26.0,636.201446636935,0.0,635.5658807561781
1.0,0.0,40.0,0.0,4750.0,100.0,26.0,25.0,2.0,1.0,1.0,22.0,384.8346344690864,0.0,384.4501842848012
7.0,0.0,33.0,0.0,8841.0,114.0,0.0,25.0,2.0,1.0,1.0,25.0,163.6700244064679,0.0,163.50651788857914
4.0,0.0,36.0,0.0,3926.0,85.0,270.0,30.0,3.0,1.0,1.0,27.0,982.6616122757765,0.0,981.6799323434321
1.0,0.0,33.0,1.0,1543.0,50.0,39.0,21.0,4.0,1.0,1.0,42.0,131.16280650885798,0.0,131.0317747341237
4.0,0.0,37.0,0.0,12810.0,164.0,471.0,76.0,3.0,1.0,1.0,35.0,1598.1229675577044,0.0,1596.526441116586
1.0,0.0,36.0,0.0,1455.0,21.0,36.0,9.0,2.0,1.0,1.0,24.0,493.0452806061395,0.0,492.55272787826067
10.0,0.0,36.0,1.0,5187.0,107.0,1.0,41.0,3.0,1.0,1.0,30.0,51.850984771117716,0.0,51.799185585532136
10.0,0.0,32.0,1.0,4804.0,124.0,45.0,10.0,3.0,2.0,1.0,32.0,561.229792208011,0.0,560.6691230849256
2.0,0.0,28.0,0.0,6821.0,118.0,5.0,26.0,5.0,1.0,1.0,48.0,485.0196214487648,0.0,484.53508636240184
4.0,0.0,45.0,1.0,35.0,82.0,38.0,25.0,3.0,1.0,1.0,28.0,20.24856389877578,0.0,20.22833556321255
1.0,0.0,33.0,0.0,6271.0,132.0,0.0,26.0,3.0,1.0,1.0,29.0,121.28483656390033,0.0,121.1636728910092
1.0,0.0,18.0,0.0,2164.0,56.0,0.0,5.0,1.0,1.0,1.0,19.0,34.52595126538579,0.0,34.49145980558018
2.0,0.0,36.0,3.0,12379.0,133.0,12.0,29.0,2.0,1.0,1.0,26.0,364.1478289563164,0.0,363.7840449114047
0.0,1.0,35.0,0.0,567.0,36.0,2.0,6.0,3.0,1.0,1.0,31.0,41.69085412592382,0.0,41.64920492100278
5.0,1.0,44.0,2.0,5766.0,97.0,146.0,26.0,4.0,1.0,1.0,42.0,1159.0192531937519,0.0,1157.8613918019487
0.0,0.0,28.0,0.0,1285.0,37.0,94.0,22.0,3.0,1.0,1.0,27.0,124.04575875049815,0.0,123.92183691358443
0.0,1.0,27.0,0.0,1594.0,17.0,0.0,9.0,2.0,1.0,1.0,26.0,22.13974499711524,0.0,22.117627369745474
0.0,0.0,34.0,0.0,1187.0,60.0,20.0,39.0,4.0,1.0,1.0,37.0,56.56523995133189,0.0,56.50873122011172
2.0,1.0,28.0,0.0,5450.0,108.0,105.0,25.0,3.0,1.0,1.0,29.0,534.3850020419266,0.0,533.851150891035
4.0,0.0,30.0,1.0,14174.0,143.0,7.0,32.0,2.0,1.0,1.0,26.0,332.1754895647502,0.0,331.843645918831
3.0,1.0,30.0,1.0,13294.0,155.0,49.0,41.0,4.0,1.0,1.0,47.0,607.0716683163174,0.0,606.4652031132035
2.0,0.0,25.0,0.0,4145.0,82.0,21.0,35.0,4.0,1.0,1.0,41.0,292.0489858255589,0.0,291.7572285969616
13.0,0.0,35.0,3.0,15250.0,185.0,98.0,49.0,4.0,1.0,1.0,36.0,1478.6157869298213,0.0,1477.1386482815383
20.0,0.0,37.0,4.0,10432.0,196.0,78.0,58.0,2.0,1.0,1.0,22.0,1444.9759825894375,0.0,1443.5324501392968
3.0,0.0,40.0,1.0,5392.0,83.0,2.0,11.0,2.0,1.0,1.0,24.0,289.0132044099869,0.0,288.72447993005653
1.0,1.0,45.0,0.0,11574.0,114.0,188.0,41.0,4.0,1.0,1.0,43.0,1852.065945087411,1.0,1850.2157293580512
1.0,1.0,36.0,0.0,707.0,38.0,16.0,5.0,3.0,1.0,1.0,31.0,68.52177799745135,0.0,68.4533246727785
1.0,0.0,28.0,0.0,3980.0,77.0,6.0,30.0,4.0,1.0,1.0,41.0,139.28894476372338,0.0,139.14979496875446
6.0,0.0,32.0,3.0,2490.0,117.0,66.0,34.0,4.0,2.0,1.0,38.0,278.86132378955136,0.0,278.5827410485026
3.0,0.0,40.0,1.0,946.0,22.0,1.0,17.0,3.0,1.0,1.0,28.0,1.2040540302927938,0.0,1.202851179113679
0.0,0.0,34.0,0.0,1139.0,2.0,16.0,5.0,3.0,1.0,1.0,33.0,479.310888062764,0.0,478.8320560067567
5.0,0.0,19.0,1.0,12548.0,123.0,191.0,25.0,3.0,1.0,1.0,28.0,1550.3051858918802,0.0,1548.756429462416
2.0,1.0,37.0,1.0,11177.0,152.0,1.0,33.0,4.0,1.0,1.0,42.0,221.65098112593054,0.0,221.42955157435594
2.0,0.0,15.0,2.0,7109.0,65.0,173.0,36.0,4.0,1.0,1.0,39.0,997.1231257418438,0.0,996.1269987430998
0.0,0.0,26.0,1.0,455.0,0.0,5.0,6.0,2.0,1.0,1.0,25.0,5.422262007600113,0.0,5.41684516243767
0.0,0.0,42.0,0.0,6149.0,98.0,57.0,42.0,3.0,1.0,1.0,34.0,689.8563027312882,0.0,689.1671355956918
4.0,0.0,27.0,1.0,4819.0,113.0,1.0,26.0,2.0,1.0,1.0,24.0,109.4501721168677,0.0,109.34083128558201
18.0,0.0,43.0,2.0,15938.0,156.0,74.0,36.0,4.0,1.0,1.0,38.0,944.94316363822,0.0,943.9991644737453
4.0,0.0,26.0,1.0,4449.0,78.0,2.0,8.0,3.0,1.0,1.0,35.0,103.2980556505394,0.0,103.19486078974953
0.0,0.0,26.0,0.0,1746.0,51.0,3.0,21.0,3.0,1.0,1.0,34.0,241.9915776425771,0.0,241.74982781476209
0.0,0.0,40.0,0.0,3120.0,87.0,9.0,11.0,2.0,1.0,1.0,22.0,456.6892203666013,0.0,456.2329873792217
1.0,0.0,9.0,0.0,2808.0,87.0,9.0,16.0,3.0,1.0,1.0,29.0,170.4764248852593,0.0,170.30611876649266
1.0,0.0,26.0,0.0,803.0,54.0,0.0,9.0,2.0,1.0,1.0,27.0,6.537430876968634,0.0,6.530899976991635
0.0,0.0,17.0,2.0,4100.0,55.0,3.0,3.0,2.0,1.0,1.0,21.0,48.17612857650868,0.0,48.1280005759327
0.0,0.0,23.0,0.0,6085.0,101.0,0.0,23.0,2.0,1.0,1.0,26.0,41.290329748631,0.0,41.24908066796299
0.0,0.0,21.0,0.0,706.0,2.0,23.0,4.0,2.0,1.0,1.0,26.0,192.19640129901214,0.0,192.00439690210985
0.0,0.0,31.0,0.0,748.0,47.0,1.0,2.0,2.0,1.0,1.0,21.0,43.86312071318862,0.0,43.819301411776806
19.0,0.0,36.0,1.0,9197.0,159.0,112.0,53.0,3.0,1.0,1.0,33.0,766.7045438410041,0.0,765.9386052357676
3.0,0.0,32.0,2.0,7397.0,49.0,16.0,22.0,4.0,1.0,1.0,40.0,306.86528167776424,0.0,306.5587229548091
5.0,1.0,35.0,0.0,3550.0,95.0,123.0,32.0,1.0,1.0,1.0,20.0,400.9859698350441,0.0,400.5853844505931
1.0,1.0,30.0,0.0,1258.0,42.0,11.0,9.0,1.0,1.0,1.0,20.0,137.5370536684541,0.0,137.3996540144395
1.0,0.0,25.0,0.0,7415.0,97.0,52.0,10.0,3.0,1.0,1.0,30.0,537.8752360315068,0.0,537.3378981333728
5.0,0.0,34.0,0.0,8509.0,139.0,17.0,44.0,3.0,1.0,1.0,30.0,241.68386025080474,0.0,241.4424178329715
6.0,0.0,22.0,0.0,283.0,18.0,0.0,13.0,2.0,1.0,1.0,21.0,68.4456760436794,0.0,68.3772987449344
0.0,0.0,28.0,0.0,109.0,58.0,1.0,11.0,4.0,1.0,1.0,38.0,0.12150642089504321,0.0,0.1213850358591839
0.0,0.0,24.0,0.0,10.0,189.0,117.0,17.0,3.0,1.0,1.0,29.0,245.203456275603,0.0,244.95849777782493
1.0,0.0,32.0,0.0,6265.0,109.0,63.0,39.0,5.0,1.0,1.0,54.0,273.13832955070257,0.0,272.8654640866157
6.0,0.0,29.0,0.0,5104.0,115.0,36.0,37.0,2.0,1.0,1.0,20.0,494.6451520438061,0.0,494.15100104276286
0.0,1.0,41.0,0.0,7055.0,105.0,133.0,39.0,4.0,2.0,1.0,36.0,1228.7703027479565,1.0,1227.5427599879672
1.0,0.0,32.0,2.0,2154.0,72.0,0.0,25.0,3.0,1.0,1.0,33.0,49.517264829828164,0.0,49.467797032795325
3.0,0.0,34.0,2.0,1152.0,19.0,37.0,4.0,3.0,1.0,1.0,33.0,191.30436868318583,0.0,191.11325542775788
7.0,1.0,38.0,4.0,11477.0,141.0,33.0,42.0,4.0,1.0,1.0,42.0,1644.3399006474026,0.0,1642.697203443957
2.0,0.0,24.0,1.0,3821.0,94.0,22.0,42.0,3.0,1.0,1.0,31.0,167.62323530389796,0.0,167.4557795243734
5.0,0.0,35.0,0.0,2092.0,48.0,43.0,15.0,3.0,1.0,1.0,31.0,244.81629572720647,0.0,244.57172400320303
11.0,0.0,34.0,2.0,3390.0,62.0,1.0,36.0,3.0,1.0,1.0,30.0,6.649458585054799,0.0,6.642815769285508
0.0,0.0,32.0,0.0,10065.0,144.0,1.0,31.0,3.0,1.0,1.0,33.0,97.7278872540349,0.0,97.63025699703776
2.0,0.0,35.0,1.0,2508.0,55.0,3.0,8.0,4.0,1.0,1.0,43.0,115.46221106070126,0.0,115.34686419650464
0.0,1.0,27.0,0.0,5127.0,75.0,87.0,6.0,3.0,1.0,1.0,32.0,477.34992905134146,0.0,476.8730559953456
2.0,1.0,34.0,1.0,5629.0,108.0,44.0,12.0,3.0,1.0,1.0,36.0,735.2497604319767,0.0,734.5152451867891
2.0,0.0,37.0,2.0,12690.0,170.0,13.0,44.0,4.0,1.0,1.0,37.0,325.88848402380574,1.0,325.5629211027027
3.0,1.0,27.0,1.0,1124.0,32.0,16.0,19.0,2.0,1.0,1.0,24.0,98.36476619434964,0.0,98.2664996946549
12.0,0.0,24.0,3.0,2842.0,210.0,271.0,83.0,4.0,1.0,1.0,39.0,358.26891909783456,0.0,357.9110080897445
11.0,0.0,36.0,0.0,10566.0,164.0,1.0,88.0,2.0,1.0,1.0,25.0,225.76896374957389,0.0,225.5434203292444
2.0,0.0,5.0,1.0,8745.0,124.0,3.0,32.0,3.0,1.0,1.0,33.0,288.25105782765394,0.0,287.9630947329207
7.0,0.0,47.0,3.0,578.0,12.0,55.0,11.0,3.0,1.0,1.0,35.0,149.2662844017191,0.0,149.11716723448447
0.0,0.0,28.0,0.0,362.0,167.0,79.0,3.0,1.0,1.0,1.0,19.0,61.109408092216995,0.0,61.04835973248445
3.0,0.0,25.0,0.0,4332.0,95.0,1.0,34.0,3.0,1.0,1.0,27.0,96.0734966082821,0.0,95.9775190891928
2.0,0.0,30.0,3.0,8526.0,123.0,31.0,22.0,3.0,1.0,1.0,32.0,277.34789079881295,0.0,277.0708199788338
2.0,0.0,34.0,0.0,2937.0,95.0,6.0,21.0,3.0,2.0,1.0,30.0,26.648008064080408,0.0,26.621386677402977
13.0,0.0,16.0,1.0,1324.0,75.0,42.0,31.0,2.0,1.0,1.0,26.0,83.5602325718535,0.0,83.47675581603738
1.0,0.0,24.0,1.0,3739.0,95.0,118.0,38.0,2.0,1.0,1.0,22.0,472.19473393471407,0.0,471.72301092378984
0.0,0.0,29.0,0.0,755.0,7.0,0.0,14.0,3.0,1.0,1.0,34.0,1.6036461365160923,0.0,1.6020440924236672
9.0,1.0,44.0,7.0,4073.0,175.0,296.0,77.0,4.0,1.0,1.0,46.0,1697.2613661897533,1.0,1695.5658003893623
3.0,0.0,34.0,0.0,1506.0,40.0,2.0,4.0,3.0,1.0,1.0,27.0,51.912944307835815,0.0,51.86108322461115
9.0,1.0,33.0,0.0,327.0,8.0,16.0,18.0,2.0,1.0,1.0,22.0,71.27633540024986,0.0,71.20513026997982
0.0,1.0,36.0,0.0,1658.0,37.0,5.0,10.0,4.0,1.0,1.0,44.0,62.317950514074695,0.0,62.255694819255375
4.0,0.0,32.0,6.0,1077.0,216.0,40.0,67.0,5.0,2.0,1.0,48.0,876.4530153003097,0.0,875.5774378624466
3.0,0.0,31.0,1.0,655.0,21.0,36.0,10.0,2.0,1.0,1.0,22.0,153.34435954109492,0.0,153.19116837272205
3.0,0.0,37.0,5.0,4246.0,68.0,76.0,53.0,5.0,1.0,1.0,48.0,537.2433907003146,0.0,536.7066840162978
1.0,0.0,9.0,0.0,4649.0,79.0,1.0,23.0,2.0,1.0,1.0,23.0,264.4042177822899,0.0,264.14007770458505
0.0,1.0,31.0,0.0,3404.0,67.0,30.0,24.0,3.0,1.0,1.0,35.0,201.00671262056235,0.0,200.8059067138483
2.0,0.0,21.0,1.0,598.0,37.0,8.0,22.0,1.0,1.0,1.0,16.0,40.603735193920116,0.0,40.563172021898176
4.0,0.0,33.0,0.0,1545.0,33.0,8.0,26.0,2.0,1.0,1.0,21.0,144.02918146121806,0.0,143.88529616505286
15.0,0.0,32.0,3.0,6900.0,157.0,10.0,48.0,3.0,1.0,1.0,33.0,286.2271116253936,0.0,285.9411704549384
1.0,0.0,31.0,0.0,7284.0,108.0,28.0,36.0,3.0,1.0,1.0,36.0,515.787005643509,0.0,515.2717339095989
4.0,0.0,36.0,1.0,4477.0,56.0,10.0,17.0,3.0,1.0,1.0,30.0,361.9705240524625,0.0,361.6089151373248
0.0,0.0,20.0,0.0,979.0,0.0,1.0,5.0,4.0,1.0,1.0,40.0,25.86003353875242,0.0,25.83419933941298
1.0,0.0,39.0,1.0,1658.0,33.0,19.0,5.0,1.0,1.0,1.0,20.0,170.0848091637368,0.0,169.91489426946717
3.0,0.0,23.0,2.0,6522.0,96.0,21.0,12.0,4.0,1.0,1.0,39.0,259.435364681081,0.0,259.17618849258815
1.0,0.0,28.0,0.0,3672.0,88.0,0.0,16.0,3.0,1.0,1.0,33.0,69.79729938554385,0.0,69.72757181373005
2.0,0.0,30.0,0.0,2524.0,68.0,1.0,18.0,1.0,1.0,1.0,20.0,171.221544788994,0.0,171.05049429469915
1.0,0.0,44.0,3.0,353.0,31.0,20.0,5.0,4.0,1.0,1.0,37.0,35.94479105104118,0.0,35.90888216887227
1.0,0.0,27.0,1.0,2423.0,80.0,7.0,10.0,2.0,2.0,1.0,20.0,243.71421174819795,0.0,243.4707410071905
0.0,0.0,29.0,0.0,14.0,58.0,6.0,3.0,3.0,1.0,1.0,28.0,5.04817078184078,0.0,5.043127654186589
0.0,0.0,24.0,0.0,2.0,211.0,0.0,74.0,3.0,1.0,1.0,29.0,0.024380587574116572,0.0,0.02435623134277377
1.0,0.0,25.0,0.0,417.0,11.0,2.0,5.0,3.0,1.0,1.0,29.0,34.61148443645598,0.0,34.57690752892702
0.0,0.0,39.0,0.0,271.0,9.0,1.0,9.0,3.0,1.0,1.0,35.0,11.365591764973015,0.0,11.354237527445557
5.0,0.0,21.0,0.0,11709.0,165.0,11.0,42.0,2.0,1.0,1.0,23.0,489.56021411035283,0.0,489.0711429673849
1.0,0.0,21.0,0.0,5836.0,88.0,123.0,14.0,3.0,1.0,1.0,32.0,755.5573900940961,0.0,754.8025875065888
1.0,1.0,26.0,0.0,1483.0,28.0,2.0,5.0,2.0,1.0,1.0,23.0,55.95238234856063,0.0,55.89648586269787
3.0,1.0,37.0,2.0,9258.0,104.0,231.0,37.0,4.0,1.0,1.0,37.0,2130.903367669129,0.0,2128.7745930760507
6.0,1.0,36.0,1.0,8445.0,130.0,13.0,57.0,3.0,1.0,1.0,29.0,610.870727974883,0.0,610.2604675073751
1.0,0.0,30.0,0.0,1824.0,88.0,106.0,25.0,3.0,2.0,1.0,29.0,477.77008969941926,0.0,477.2927969025163
2.0,1.0,36.0,0.0,6292.0,119.0,34.0,43.0,3.0,1.0,1.0,32.0,473.31785116729026,0.0,472.84500616112865
1.0,0.0,44.0,0.0,515.0,214.0,7.0,14.0,2.0,1.0,1.0,22.0,144.21192913503566,0.0,144.06786127376176
0.0,0.0,40.0,0.0,289.0,213.0,7.0,9.0,4.0,1.0,1.0,39.0,58.492277934973515,0.0,58.43384409088258
8.0,0.0,38.0,2.0,7578.0,158.0,0.0,64.0,2.0,2.0,1.0,20.0,66.9617381413106,0.0,66.89484329801253
